Transaction,Item,date_time,period_day,weekday_weekend,day_of_week
222,Scandinavian,11/01/2016 13:08,afternoon,weekday,Tuesday
223,Alfajores,11/01/2016 13:11,afternoon,weekday,Tuesday
223,Coffee,11/01/2016 13:11,afternoon,weekday,Tuesday
224,Coffee,11/01/2016 13:15,afternoon,weekday,Tuesday
225,Coffee,11/01/2016 13:19,afternoon,weekday,Tuesday
225,Coke,11/01/2016 13:19,afternoon,weekday,Tuesday
225,Soup,11/01/2016 13:19,afternoon,weekday,Tuesday
226,Cake,11/01/2016 13:21,afternoon,weekday,Tuesday
227,Tea,11/01/2016 13:31,afternoon,weekday,Tuesday
227,Sandwich,11/01/2016 13:31,afternoon,weekday,Tuesday
227,Soup,11/01/2016 13:31,afternoon,weekday,Tuesday
228,Coffee,11/01/2016 13:33,afternoon,weekday,Tuesday
229,Hearty & Seasonal,11/01/2016 13:37,afternoon,weekday,Tuesday
229,Bread,11/01/2016 13:37,afternoon,weekday,Tuesday
230,Alfajores,11/01/2016 13:41,afternoon,weekday,Tuesday
231,Cake,11/01/2016 13:45,afternoon,weekday,Tuesday
232,Tea,11/01/2016 14:10,afternoon,weekday,Tuesday
232,Tea,11/01/2016 14:10,afternoon,weekday,Tuesday
232,Bread,11/01/2016 14:10,afternoon,weekday,Tuesday
233,Coffee,11/01/2016 14:13,afternoon,weekday,Tuesday
233,Tea,11/01/2016 14:13,afternoon,weekday,Tuesday
233,Bread,11/01/2016 14:13,afternoon,weekday,Tuesday
233,Soup,11/01/2016 14:13,afternoon,weekday,Tuesday
234,Coffee,11/01/2016 14:14,afternoon,weekday,Tuesday
234,Coffee,11/01/2016 14:14,afternoon,weekday,Tuesday
235,Scandinavian,11/01/2016 14:18,afternoon,weekday,Tuesday
236,Fudge,11/01/2016 14:22,afternoon,weekday,Tuesday
237,Coffee,11/01/2016 14:25,afternoon,weekday,Tuesday
237,Sandwich,11/01/2016 14:25,afternoon,weekday,Tuesday
238,Tea,11/01/2016 14:37,afternoon,weekday,Tuesday
238,Bread,11/01/2016 14:37,afternoon,weekday,Tuesday
238,Cookies,11/01/2016 14:37,afternoon,weekday,Tuesday
238,Pastry,11/01/2016 14:37,afternoon,weekday,Tuesday
239,Muffin,11/01/2016 14:37,afternoon,weekday,Tuesday
240,Scandinavian,11/01/2016 14:42,afternoon,weekday,Tuesday
241,Jam,11/01/2016 14:54,afternoon,weekday,Tuesday
241,Tea,11/01/2016 14:54,afternoon,weekday,Tuesday
242,Juice,11/01/2016 15:02,afternoon,weekday,Tuesday
242,Tea,11/01/2016 15:02,afternoon,weekday,Tuesday
242,Alfajores,11/01/2016 15:02,afternoon,weekday,Tuesday
243,Cake,11/01/2016 15:18,afternoon,weekday,Tuesday
243,Muffin,11/01/2016 15:18,afternoon,weekday,Tuesday
243,Coffee,11/01/2016 15:18,afternoon,weekday,Tuesday
243,Soup,11/01/2016 15:18,afternoon,weekday,Tuesday
244,Hot chocolate,11/01/2016 15:33,afternoon,weekday,Tuesday
244,Cake,11/01/2016 15:33,afternoon,weekday,Tuesday
244,Coffee,11/01/2016 15:33,afternoon,weekday,Tuesday
245,Cake,11/01/2016 15:37,afternoon,weekday,Tuesday
245,Cookies,11/01/2016 15:37,afternoon,weekday,Tuesday
246,Tea,11/01/2016 15:48,afternoon,weekday,Tuesday
246,Bread,11/01/2016 15:48,afternoon,weekday,Tuesday
247,Alfajores,11/01/2016 16:07,afternoon,weekday,Tuesday
247,Coffee,11/01/2016 16:07,afternoon,weekday,Tuesday
247,Coffee,11/01/2016 16:07,afternoon,weekday,Tuesday
247,Coffee,11/01/2016 16:07,afternoon,weekday,Tuesday
247,Juice,11/01/2016 16:07,afternoon,weekday,Tuesday
248,Coffee,11/01/2016 16:08,afternoon,weekday,Tuesday
248,Tea,11/01/2016 16:08,afternoon,weekday,Tuesday
248,Soup,11/01/2016 16:08,afternoon,weekday,Tuesday
249,Hot chocolate,11/01/2016 16:10,afternoon,weekday,Tuesday
250,Cookies,11/01/2016 16:10,afternoon,weekday,Tuesday
251,Coffee,11/01/2016 16:26,afternoon,weekday,Tuesday
251,Medialuna,11/01/2016 16:26,afternoon,weekday,Tuesday
252,Bread,11/01/2016 16:28,afternoon,weekday,Tuesday
252,Eggs,11/01/2016 16:28,afternoon,weekday,Tuesday
253,Scandinavian,11/01/2016 17:46,evening,weekday,Tuesday
254,Medialuna,11/01/2016 18:43,evening,weekday,Tuesday
255,Coffee,11/02/2016 8:02,morning,weekday,Wednesday
255,Coffee,11/02/2016 8:02,morning,weekday,Wednesday
255,Pastry,11/02/2016 8:02,morning,weekday,Wednesday
256,Coffee,11/02/2016 8:05,morning,weekday,Wednesday
256,Bread,11/02/2016 8:05,morning,weekday,Wednesday
257,Bread,11/02/2016 8:07,morning,weekday,Wednesday
257,Coffee,11/02/2016 8:07,morning,weekday,Wednesday
257,Pastry,11/02/2016 8:07,morning,weekday,Wednesday
258,Coffee,11/02/2016 8:08,morning,weekday,Wednesday
258,Pastry,11/02/2016 8:08,morning,weekday,Wednesday
259,Pastry,11/02/2016 8:11,morning,weekday,Wednesday
260,Coffee,11/02/2016 8:12,morning,weekday,Wednesday
261,Coffee,11/02/2016 8:12,morning,weekday,Wednesday
262,Coffee,11/02/2016 8:29,morning,weekday,Wednesday
262,Hot chocolate,11/02/2016 8:29,morning,weekday,Wednesday
262,Pastry,11/02/2016 8:29,morning,weekday,Wednesday
263,Coke,11/02/2016 8:53,morning,weekday,Wednesday
264,Coffee,11/02/2016 9:02,morning,weekday,Wednesday
264,Jam,11/02/2016 9:02,morning,weekday,Wednesday
265,Tea,11/02/2016 9:03,morning,weekday,Wednesday
266,Bread,11/02/2016 9:05,morning,weekday,Wednesday
266,Pastry,11/02/2016 9:05,morning,weekday,Wednesday
267,Coffee,11/02/2016 9:18,morning,weekday,Wednesday
267,Alfajores,11/02/2016 9:18,morning,weekday,Wednesday
267,Farm House,11/02/2016 9:18,morning,weekday,Wednesday
268,Tea,11/02/2016 9:22,morning,weekday,Wednesday
268,Pastry,11/02/2016 9:22,morning,weekday,Wednesday
269,Bread,11/02/2016 9:25,morning,weekday,Wednesday
270,Coffee,11/02/2016 9:27,morning,weekday,Wednesday
270,Jam,11/02/2016 9:27,morning,weekday,Wednesday
271,Coffee,11/02/2016 9:33,morning,weekday,Wednesday
271,Tea,11/02/2016 9:33,morning,weekday,Wednesday
271,Coffee,11/02/2016 9:33,morning,weekday,Wednesday
271,Pastry,11/02/2016 9:33,morning,weekday,Wednesday
272,Farm House,11/02/2016 9:35,morning,weekday,Wednesday
274,Coffee,11/02/2016 9:52,morning,weekday,Wednesday
274,Bread,11/02/2016 9:52,morning,weekday,Wednesday
274,Pastry,11/02/2016 9:52,morning,weekday,Wednesday
275,Farm House,11/02/2016 9:53,morning,weekday,Wednesday
276,Coffee,11/02/2016 9:54,morning,weekday,Wednesday
276,Coffee,11/02/2016 9:54,morning,weekday,Wednesday
276,Pastry,11/02/2016 9:54,morning,weekday,Wednesday
277,Farm House,11/02/2016 10:12,morning,weekday,Wednesday
278,Coffee,11/02/2016 10:13,morning,weekday,Wednesday
278,Pastry,11/02/2016 10:13,morning,weekday,Wednesday
279,Coffee,11/02/2016 10:15,morning,weekday,Wednesday
280,Coffee,11/02/2016 10:17,morning,weekday,Wednesday
280,Pastry,11/02/2016 10:17,morning,weekday,Wednesday
281,Bread,11/02/2016 10:29,morning,weekday,Wednesday
281,Bread,11/02/2016 10:29,morning,weekday,Wednesday
282,Bread,11/02/2016 10:37,morning,weekday,Wednesday
282,Coffee,11/02/2016 10:37,morning,weekday,Wednesday
282,Pastry,11/02/2016 10:37,morning,weekday,Wednesday
283,Pastry,11/02/2016 10:44,morning,weekday,Wednesday
283,Coffee,11/02/2016 10:44,morning,weekday,Wednesday
284,Coffee,11/02/2016 10:48,morning,weekday,Wednesday
284,Farm House,11/02/2016 10:48,morning,weekday,Wednesday
285,Farm House,11/02/2016 10:52,morning,weekday,Wednesday
285,Farm House,11/02/2016 10:52,morning,weekday,Wednesday
285,Pastry,11/02/2016 10:52,morning,weekday,Wednesday
286,Bread,11/02/2016 10:53,morning,weekday,Wednesday
286,Juice,11/02/2016 10:53,morning,weekday,Wednesday
286,Alfajores,11/02/2016 10:53,morning,weekday,Wednesday
287,Coffee,11/02/2016 10:56,morning,weekday,Wednesday
287,Pastry,11/02/2016 10:56,morning,weekday,Wednesday
288,Bread,11/02/2016 10:59,morning,weekday,Wednesday
288,Alfajores,11/02/2016 10:59,morning,weekday,Wednesday
289,Bread,11/02/2016 11:00,morning,weekday,Wednesday
290,Coffee,11/02/2016 11:03,morning,weekday,Wednesday
290,Cookies,11/02/2016 11:03,morning,weekday,Wednesday
291,Coffee,11/02/2016 11:04,morning,weekday,Wednesday
292,Cookies,11/02/2016 11:15,morning,weekday,Wednesday
293,Hearty & Seasonal,11/02/2016 11:29,morning,weekday,Wednesday
294,Coffee,11/02/2016 11:35,morning,weekday,Wednesday
295,Jam,11/02/2016 11:39,morning,weekday,Wednesday
295,Tartine,11/02/2016 11:39,morning,weekday,Wednesday
295,Bread,11/02/2016 11:39,morning,weekday,Wednesday
296,Farm House,11/02/2016 11:58,morning,weekday,Wednesday
296,Scandinavian,11/02/2016 11:58,morning,weekday,Wednesday
297,Hearty & Seasonal,11/02/2016 12:06,afternoon,weekday,Wednesday
297,Coffee,11/02/2016 12:06,afternoon,weekday,Wednesday
297,Muffin,11/02/2016 12:06,afternoon,weekday,Wednesday
297,Scandinavian,11/02/2016 12:06,afternoon,weekday,Wednesday
298,Tartine,11/02/2016 12:11,afternoon,weekday,Wednesday
298,Pick and Mix Bowls,11/02/2016 12:11,afternoon,weekday,Wednesday
298,Coffee,11/02/2016 12:11,afternoon,weekday,Wednesday
298,Coke,11/02/2016 12:11,afternoon,weekday,Wednesday
299,Bread,11/02/2016 12:14,afternoon,weekday,Wednesday
300,Scandinavian,11/02/2016 12:18,afternoon,weekday,Wednesday
300,Farm House,11/02/2016 12:18,afternoon,weekday,Wednesday
300,Alfajores,11/02/2016 12:18,afternoon,weekday,Wednesday
300,Coffee,11/02/2016 12:18,afternoon,weekday,Wednesday
300,Coffee,11/02/2016 12:18,afternoon,weekday,Wednesday
301,Juice,11/02/2016 12:24,afternoon,weekday,Wednesday
301,Mineral water,11/02/2016 12:24,afternoon,weekday,Wednesday
301,Soup,11/02/2016 12:24,afternoon,weekday,Wednesday
302,Soup,11/02/2016 12:27,afternoon,weekday,Wednesday
302,Tea,11/02/2016 12:27,afternoon,weekday,Wednesday
303,Juice,11/02/2016 12:30,afternoon,weekday,Wednesday
303,Tea,11/02/2016 12:30,afternoon,weekday,Wednesday
303,Cookies,11/02/2016 12:30,afternoon,weekday,Wednesday
303,Soup,11/02/2016 12:30,afternoon,weekday,Wednesday
304,Hearty & Seasonal,11/02/2016 12:33,afternoon,weekday,Wednesday
304,Tea,11/02/2016 12:33,afternoon,weekday,Wednesday
305,Fudge,11/02/2016 12:35,afternoon,weekday,Wednesday
306,Coffee,11/02/2016 12:39,afternoon,weekday,Wednesday
306,Mineral water,11/02/2016 12:39,afternoon,weekday,Wednesday
306,Juice,11/02/2016 12:39,afternoon,weekday,Wednesday
306,Soup,11/02/2016 12:39,afternoon,weekday,Wednesday
307,Hearty & Seasonal,11/02/2016 12:52,afternoon,weekday,Wednesday
308,Hearty & Seasonal,11/02/2016 12:54,afternoon,weekday,Wednesday
308,Smoothies,11/02/2016 12:54,afternoon,weekday,Wednesday
309,Hearty & Seasonal,11/02/2016 12:56,afternoon,weekday,Wednesday
309,Tea,11/02/2016 12:56,afternoon,weekday,Wednesday
310,Coffee,11/02/2016 13:02,afternoon,weekday,Wednesday
310,Sandwich,11/02/2016 13:02,afternoon,weekday,Wednesday
310,Sandwich,11/02/2016 13:02,afternoon,weekday,Wednesday
311,Cookies,11/02/2016 13:09,afternoon,weekday,Wednesday
311,Farm House,11/02/2016 13:09,afternoon,weekday,Wednesday
312,Soup,11/02/2016 13:11,afternoon,weekday,Wednesday
312,Tea,11/02/2016 13:11,afternoon,weekday,Wednesday
312,Juice,11/02/2016 13:11,afternoon,weekday,Wednesday
313,Soup,11/02/2016 13:12,afternoon,weekday,Wednesday
314,Coffee,11/02/2016 13:16,afternoon,weekday,Wednesday
316,Bread,11/02/2016 13:23,afternoon,weekday,Wednesday
317,Cookies,11/02/2016 13:42,afternoon,weekday,Wednesday
317,Tea,11/02/2016 13:42,afternoon,weekday,Wednesday
318,Soup,11/02/2016 13:46,afternoon,weekday,Wednesday
318,Hearty & Seasonal,11/02/2016 13:46,afternoon,weekday,Wednesday
318,Bread,11/02/2016 13:46,afternoon,weekday,Wednesday
319,Coffee,11/02/2016 13:50,afternoon,weekday,Wednesday
320,Coffee,11/02/2016 13:58,afternoon,weekday,Wednesday
321,Coffee,11/02/2016 14:00,afternoon,weekday,Wednesday
321,Tea,11/02/2016 14:00,afternoon,weekday,Wednesday
322,Bread,11/02/2016 14:01,afternoon,weekday,Wednesday
323,Tea,11/02/2016 14:05,afternoon,weekday,Wednesday
324,Coffee,11/02/2016 14:11,afternoon,weekday,Wednesday
324,Tea,11/02/2016 14:11,afternoon,weekday,Wednesday
325,Coffee,11/02/2016 14:11,afternoon,weekday,Wednesday
326,Fudge,11/02/2016 14:34,afternoon,weekday,Wednesday
327,Tea,11/02/2016 15:03,afternoon,weekday,Wednesday
328,Soup,11/02/2016 15:25,afternoon,weekday,Wednesday
328,Tea,11/02/2016 15:25,afternoon,weekday,Wednesday
329,Juice,11/02/2016 15:33,afternoon,weekday,Wednesday
330,Alfajores,11/02/2016 15:46,afternoon,weekday,Wednesday
331,Bread,11/02/2016 15:57,afternoon,weekday,Wednesday
332,Coffee,11/02/2016 16:25,afternoon,weekday,Wednesday
332,Alfajores,11/02/2016 16:25,afternoon,weekday,Wednesday
333,Juice,11/02/2016 16:54,afternoon,weekday,Wednesday
333,Alfajores,11/02/2016 16:54,afternoon,weekday,Wednesday
333,Cookies,11/02/2016 16:54,afternoon,weekday,Wednesday
333,Pick and Mix Bowls,11/02/2016 16:54,afternoon,weekday,Wednesday
333,Mineral water,11/02/2016 16:54,afternoon,weekday,Wednesday
334,Coffee,11/02/2016 17:01,evening,weekday,Wednesday
334,Alfajores,11/02/2016 17:01,evening,weekday,Wednesday
335,Fudge,11/02/2016 17:41,evening,weekday,Wednesday
336,Mighty Protein,11/02/2016 18:08,evening,weekday,Wednesday
336,Juice,11/02/2016 18:08,evening,weekday,Wednesday
337,Coffee,11/02/2016 18:13,evening,weekday,Wednesday
337,Mineral water,11/02/2016 18:13,evening,weekday,Wednesday
337,Alfajores,11/02/2016 18:13,evening,weekday,Wednesday
338,Mighty Protein,11/02/2016 18:19,evening,weekday,Wednesday
338,Coffee,11/02/2016 18:19,evening,weekday,Wednesday
339,Alfajores,11/02/2016 18:40,evening,weekday,Wednesday
340,Coffee,11/03/2016 7:46,morning,weekday,Thursday
340,Bread,11/03/2016 7:46,morning,weekday,Thursday
341,Medialuna,11/03/2016 7:50,morning,weekday,Thursday
341,Medialuna,11/03/2016 7:50,morning,weekday,Thursday
342,Medialuna,11/03/2016 8:01,morning,weekday,Thursday
342,Bread,11/03/2016 8:01,morning,weekday,Thursday
343,Farm House,11/03/2016 8:07,morning,weekday,Thursday
344,Coffee,11/03/2016 8:08,morning,weekday,Thursday
344,Pastry,11/03/2016 8:08,morning,weekday,Thursday
345,Farm House,11/03/2016 8:09,morning,weekday,Thursday
346,Coffee,11/03/2016 8:15,morning,weekday,Thursday
346,Coffee,11/03/2016 8:15,morning,weekday,Thursday
346,Pastry,11/03/2016 8:15,morning,weekday,Thursday
346,Pastry,11/03/2016 8:15,morning,weekday,Thursday
346,Coffee,11/03/2016 8:15,morning,weekday,Thursday
347,Medialuna,11/03/2016 8:40,morning,weekday,Thursday
348,Bread,11/03/2016 8:49,morning,weekday,Thursday
348,Tea,11/03/2016 8:49,morning,weekday,Thursday
348,Sandwich,11/03/2016 8:49,morning,weekday,Thursday
349,Bread,11/03/2016 8:54,morning,weekday,Thursday
350,Jam,11/03/2016 9:00,morning,weekday,Thursday
350,Coffee,11/03/2016 9:00,morning,weekday,Thursday
350,Farm House,11/03/2016 9:00,morning,weekday,Thursday
351,Focaccia,11/03/2016 9:02,morning,weekday,Thursday
352,Bread,11/03/2016 9:06,morning,weekday,Thursday
353,Tartine,11/03/2016 9:08,morning,weekday,Thursday
353,Pastry,11/03/2016 9:08,morning,weekday,Thursday
353,Bread,11/03/2016 9:08,morning,weekday,Thursday
353,My-5 Fruit Shoot,11/03/2016 9:08,morning,weekday,Thursday
354,Farm House,11/03/2016 9:13,morning,weekday,Thursday
354,Pastry,11/03/2016 9:13,morning,weekday,Thursday
355,Bread,11/03/2016 9:19,morning,weekday,Thursday
355,Pastry,11/03/2016 9:19,morning,weekday,Thursday
356,Pastry,11/03/2016 9:24,morning,weekday,Thursday
356,Bread,11/03/2016 9:24,morning,weekday,Thursday
357,Jam,11/03/2016 9:31,morning,weekday,Thursday
357,Coffee,11/03/2016 9:31,morning,weekday,Thursday
358,Farm House,11/03/2016 9:34,morning,weekday,Thursday
359,Bread,11/03/2016 9:34,morning,weekday,Thursday
359,Pastry,11/03/2016 9:34,morning,weekday,Thursday
360,Coffee,11/03/2016 9:44,morning,weekday,Thursday
360,Tea,11/03/2016 9:44,morning,weekday,Thursday
360,Bread,11/03/2016 9:44,morning,weekday,Thursday
361,Jam,11/03/2016 9:45,morning,weekday,Thursday
363,Pastry,11/03/2016 9:57,morning,weekday,Thursday
363,Medialuna,11/03/2016 9:57,morning,weekday,Thursday
363,Medialuna,11/03/2016 9:57,morning,weekday,Thursday
364,Coffee,11/03/2016 9:59,morning,weekday,Thursday
365,Tea,11/03/2016 10:01,morning,weekday,Thursday
366,Bread,11/03/2016 10:04,morning,weekday,Thursday
367,Bread,11/03/2016 10:10,morning,weekday,Thursday
367,Pastry,11/03/2016 10:10,morning,weekday,Thursday
368,Pastry,11/03/2016 10:13,morning,weekday,Thursday
369,Farm House,11/03/2016 10:26,morning,weekday,Thursday
370,Tea,11/03/2016 10:27,morning,weekday,Thursday
371,Coffee,11/03/2016 10:39,morning,weekday,Thursday
371,Brownie,11/03/2016 10:39,morning,weekday,Thursday
371,Alfajores,11/03/2016 10:39,morning,weekday,Thursday
371,Fudge,11/03/2016 10:39,morning,weekday,Thursday
372,Bread,11/03/2016 10:48,morning,weekday,Thursday
372,Fudge,11/03/2016 10:48,morning,weekday,Thursday
372,Cookies,11/03/2016 10:48,morning,weekday,Thursday
373,Coffee,11/03/2016 11:03,morning,weekday,Thursday
374,Bread,11/03/2016 11:05,morning,weekday,Thursday
375,Coffee,11/03/2016 11:15,morning,weekday,Thursday
375,Coffee,11/03/2016 11:15,morning,weekday,Thursday
375,Jam,11/03/2016 11:15,morning,weekday,Thursday
375,Pastry,11/03/2016 11:15,morning,weekday,Thursday
376,Soup,11/03/2016 11:20,morning,weekday,Thursday
376,Coffee,11/03/2016 11:20,morning,weekday,Thursday
377,Smoothies,11/03/2016 11:23,morning,weekday,Thursday
377,Soup,11/03/2016 11:23,morning,weekday,Thursday
377,Hearty & Seasonal,11/03/2016 11:23,morning,weekday,Thursday
377,Pastry,11/03/2016 11:23,morning,weekday,Thursday
378,Pastry,11/03/2016 11:31,morning,weekday,Thursday
378,Bread,11/03/2016 11:31,morning,weekday,Thursday
379,Pastry,11/03/2016 11:47,morning,weekday,Thursday
379,Medialuna,11/03/2016 11:47,morning,weekday,Thursday
380,Tea,11/03/2016 11:51,morning,weekday,Thursday
380,Coffee,11/03/2016 11:51,morning,weekday,Thursday
381,Bread,11/03/2016 11:53,morning,weekday,Thursday
381,Cookies,11/03/2016 11:53,morning,weekday,Thursday
382,Coffee,11/03/2016 12:01,afternoon,weekday,Thursday
382,Coffee,11/03/2016 12:01,afternoon,weekday,Thursday
382,Bread,11/03/2016 12:01,afternoon,weekday,Thursday
382,Hearty & Seasonal,11/03/2016 12:01,afternoon,weekday,Thursday
382,Pick and Mix Bowls,11/03/2016 12:01,afternoon,weekday,Thursday
382,Sandwich,11/03/2016 12:01,afternoon,weekday,Thursday
382,Focaccia,11/03/2016 12:01,afternoon,weekday,Thursday
383,Coffee,11/03/2016 12:02,afternoon,weekday,Thursday
384,Coffee,11/03/2016 12:05,afternoon,weekday,Thursday
384,Sandwich,11/03/2016 12:05,afternoon,weekday,Thursday
384,Brownie,11/03/2016 12:05,afternoon,weekday,Thursday
385,Brownie,11/03/2016 12:07,afternoon,weekday,Thursday
385,Cookies,11/03/2016 12:07,afternoon,weekday,Thursday
386,Coffee,11/03/2016 12:12,afternoon,weekday,Thursday
387,Coffee,11/03/2016 12:16,afternoon,weekday,Thursday
388,Sandwich,11/03/2016 12:23,afternoon,weekday,Thursday
388,Bread,11/03/2016 12:23,afternoon,weekday,Thursday
388,Coffee,11/03/2016 12:23,afternoon,weekday,Thursday
389,Coffee,11/03/2016 12:37,afternoon,weekday,Thursday
389,Hot chocolate,11/03/2016 12:37,afternoon,weekday,Thursday
390,Tea,11/03/2016 12:47,afternoon,weekday,Thursday
391,Sandwich,11/03/2016 13:02,afternoon,weekday,Thursday
391,Coffee,11/03/2016 13:02,afternoon,weekday,Thursday
391,Brownie,11/03/2016 13:02,afternoon,weekday,Thursday
392,Brownie,11/03/2016 13:19,afternoon,weekday,Thursday
392,Pastry,11/03/2016 13:19,afternoon,weekday,Thursday
392,Focaccia,11/03/2016 13:19,afternoon,weekday,Thursday
392,Farm House,11/03/2016 13:19,afternoon,weekday,Thursday
393,Cake,11/03/2016 13:30,afternoon,weekday,Thursday
393,Focaccia,11/03/2016 13:30,afternoon,weekday,Thursday
394,Soup,11/03/2016 13:35,afternoon,weekday,Thursday
394,Hearty & Seasonal,11/03/2016 13:35,afternoon,weekday,Thursday
394,Mineral water,11/03/2016 13:35,afternoon,weekday,Thursday
395,Hearty & Seasonal,11/03/2016 13:36,afternoon,weekday,Thursday
396,Hearty & Seasonal,11/03/2016 13:37,afternoon,weekday,Thursday
397,Coffee,11/03/2016 13:41,afternoon,weekday,Thursday
397,Coffee,11/03/2016 13:41,afternoon,weekday,Thursday
397,Pastry,11/03/2016 13:41,afternoon,weekday,Thursday
398,Coffee,11/03/2016 14:00,afternoon,weekday,Thursday
399,Tea,11/03/2016 14:03,afternoon,weekday,Thursday
399,Cake,11/03/2016 14:03,afternoon,weekday,Thursday
400,Coffee,11/03/2016 14:09,afternoon,weekday,Thursday
400,Soup,11/03/2016 14:09,afternoon,weekday,Thursday
401,Bread,11/03/2016 14:14,afternoon,weekday,Thursday
401,Focaccia,11/03/2016 14:14,afternoon,weekday,Thursday
401,Fudge,11/03/2016 14:14,afternoon,weekday,Thursday
402,Hot chocolate,11/03/2016 14:16,afternoon,weekday,Thursday
402,Coffee,11/03/2016 14:16,afternoon,weekday,Thursday
402,Alfajores,11/03/2016 14:16,afternoon,weekday,Thursday
403,Brownie,11/03/2016 14:26,afternoon,weekday,Thursday
403,Pastry,11/03/2016 14:26,afternoon,weekday,Thursday
403,Cake,11/03/2016 14:26,afternoon,weekday,Thursday
404,Medialuna,11/03/2016 14:40,afternoon,weekday,Thursday
404,Alfajores,11/03/2016 14:40,afternoon,weekday,Thursday
404,Dulce de Leche,11/03/2016 14:40,afternoon,weekday,Thursday
405,Dulce de Leche,11/03/2016 14:41,afternoon,weekday,Thursday
405,Alfajores,11/03/2016 14:41,afternoon,weekday,Thursday
406,Bread,11/03/2016 14:48,afternoon,weekday,Thursday
406,Cake,11/03/2016 14:48,afternoon,weekday,Thursday
407,Cake,11/03/2016 14:51,afternoon,weekday,Thursday
407,Coffee,11/03/2016 14:51,afternoon,weekday,Thursday
